"JOB_NAME","COBALT_JOBID","MACHINE_NAME","QUEUED_TIMESTAMP","QUEUED_DATE_ID","START_TIMESTAMP","START_DATE_ID","END_TIMESTAMP","END_DATE_ID","USERNAME_GENID","PROJECT_NAME_GENID","QUEUE_NAME","WALLTIME_SECONDS","RUNTIME_SECONDS","NODES_USED","NODES_REQUESTED","CORES_USED","CORES_REQUESTED","LOCATION","EXIT_STATUS","ELIGIBLE_WAIT_SECONDS","ELIGIBLE_WAIT_FACTOR","QUEUED_WAIT_SECONDS","QUEUED_WAIT_FACTOR","REQUESTED_CORE_HOURS","USED_CORE_HOURS","CAPABILITY_USAGE_CORE_HOURS","NONCAPABILITY_USAGE_CORE_HOURS","BUCKETS3_A_USAGE_CORE_HOURS","BUCKETS3_B_USAGE_CORE_HOURS","BUCKETS3_C_USAGE_CORE_HOURS","MACHINE_PARTITION","EXIT_CODE","MODE","RESID","DATA_LOAD_STATUS","CAPABILITY","SIZE_BUCKETS3","PERCENTILE","NUM_TASKS_SUBBLOCK","NUM_TASKS_CONSECUTIVE","NUM_TASKS_MULTILOCATION","NUM_TASKS_SINGLE","COBALT_NUM_TASKS","IS_SINGLE","IS_CONSECUTIVE","IS_MULTILOCATION","IS_SUBBLOCK","IS_SUBBLOCK_ONLY","IS_MULTILOCATION_ONLY","IS_MULTILOCATION_SUBBLOCK","IS_CONSECUTIVE_ONLY","IS_SINGLE_ONLY","IS_NO_TASKS","IS_OTHER","OVERBURN_CORE_HOURS","IS_OVERBURN"
"670028.intrepid",670028,"intrepid","2014-01-20 22:37:58",20140120,"2014-01-23 05:03:26",20140123,"2014-01-23 11:05:27",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21721.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12356.8333","0.0000","0.0000","12356.8333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670023.intrepid",670023,"intrepid","2014-01-20 22:37:31",20140120,"2014-01-23 05:04:07",20140123,"2014-01-23 11:06:05",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21718.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12355.1166","0.0000","0.0000","12355.1166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669888.intrepid",669888,"intrepid","2014-01-20 22:37:12",20140120,"2014-01-23 05:04:47",20140123,"2014-01-23 11:06:54",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21727.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12360.2333","0.0000","0.0000","12360.2333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669849.intrepid",669849,"intrepid","2014-01-20 22:36:02",20140120,"2014-01-23 05:05:26",20140123,"2014-01-23 11:08:04",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21758.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12377.8833","0.0000","0.0000","12377.8833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669930.intrepid",669930,"intrepid","2014-01-20 22:37:17",20140120,"2014-01-23 05:06:07",20140123,"2014-01-23 11:08:40",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21753.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12375.0333","0.0000","0.0000","12375.0333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669911.intrepid",669911,"intrepid","2014-01-20 22:37:15",20140120,"2014-01-23 05:06:43",20140123,"2014-01-23 11:08:52",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21729.0000","512.00","512.00","2048.00","2048.00","ANL-R14-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12361.3833","0.0000","0.0000","12361.3833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670014.intrepid",670014,"intrepid","2014-01-20 22:37:30",20140120,"2014-01-23 05:09:33",20140123,"2014-01-23 11:11:47",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21734.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12364.2166","0.0000","0.0000","12364.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669899.intrepid",669899,"intrepid","2014-01-20 22:37:13",20140120,"2014-01-23 05:11:18",20140123,"2014-01-23 11:13:08",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21710.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12350.5666","0.0000","0.0000","12350.5666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670033.intrepid",670033,"intrepid","2014-01-20 22:37:59",20140120,"2014-01-23 05:12:36",20140123,"2014-01-23 11:14:23",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21707.0000","512.00","512.00","2048.00","2048.00","ANL-R22-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12348.8666","0.0000","0.0000","12348.8666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669988.intrepid",669988,"intrepid","2014-01-20 22:37:27",20140120,"2014-01-23 05:14:29",20140123,"2014-01-23 11:16:44",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21735.0000","512.00","512.00","2048.00","2048.00","ANL-R30-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12364.8000","0.0000","0.0000","12364.8000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669989.intrepid",669989,"intrepid","2014-01-20 22:37:27",20140120,"2014-01-23 05:15:04",20140123,"2014-01-23 11:16:58",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21714.0000","512.00","512.00","2048.00","2048.00","ANL-R26-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12352.8500","0.0000","0.0000","12352.8500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669915.intrepid",669915,"intrepid","2014-01-20 22:37:16",20140120,"2014-01-23 05:16:27",20140123,"2014-01-23 11:18:50",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21743.0000","512.00","512.00","2048.00","2048.00","ANL-R24-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12369.3500","0.0000","0.0000","12369.3500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669871.intrepid",669871,"intrepid","2014-01-20 22:37:10",20140120,"2014-01-23 05:17:06",20140123,"2014-01-23 11:19:13",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21727.0000","512.00","512.00","2048.00","2048.00","ANL-R24-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12360.2333","0.0000","0.0000","12360.2333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669876.intrepid",669876,"intrepid","2014-01-20 22:37:11",20140120,"2014-01-23 05:17:44",20140123,"2014-01-23 11:20:05",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21741.0000","512.00","512.00","2048.00","2048.00","ANL-R22-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12368.2000","0.0000","0.0000","12368.2000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669926.intrepid",669926,"intrepid","2014-01-20 22:37:17",20140120,"2014-01-23 05:18:23",20140123,"2014-01-23 11:20:52",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21749.0000","512.00","512.00","2048.00","2048.00","ANL-R25-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12372.7500","0.0000","0.0000","12372.7500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669894.intrepid",669894,"intrepid","2014-01-20 22:37:12",20140120,"2014-01-23 05:18:59",20140123,"2014-01-23 11:21:32",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21753.0000","512.00","512.00","2048.00","2048.00","ANL-R43-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12375.0333","0.0000","0.0000","12375.0333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669960.intrepid",669960,"intrepid","2014-01-20 22:37:24",20140120,"2014-01-23 05:20:50",20140123,"2014-01-23 11:22:57",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21727.0000","512.00","512.00","2048.00","2048.00","ANL-R20-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12360.2333","0.0000","0.0000","12360.2333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669946.intrepid",669946,"intrepid","2014-01-20 22:37:22",20140120,"2014-01-23 05:22:45",20140123,"2014-01-23 11:25:02",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21737.0000","512.00","512.00","2048.00","2048.00","ANL-R41-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12365.9333","0.0000","0.0000","12365.9333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669969.intrepid",669969,"intrepid","2014-01-20 22:37:25",20140120,"2014-01-23 05:22:06",20140123,"2014-01-23 11:25:03",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21777.0000","512.00","512.00","2048.00","2048.00","ANL-R15-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12388.6833","0.0000","0.0000","12388.6833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669996.intrepid",669996,"intrepid","2014-01-20 22:37:28",20140120,"2014-01-23 05:24:06",20140123,"2014-01-23 11:26:24",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21738.0000","512.00","512.00","2048.00","2048.00","ANL-R43-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12366.5000","0.0000","0.0000","12366.5000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669863.intrepid",669863,"intrepid","2014-01-20 22:36:04",20140120,"2014-01-23 05:25:26",20140123,"2014-01-23 11:27:37",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21731.0000","512.00","512.00","2048.00","2048.00","ANL-R40-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12362.5166","0.0000","0.0000","12362.5166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669824.intrepid",669824,"intrepid","2014-01-20 22:35:59",20140120,"2014-01-23 05:26:47",20140123,"2014-01-23 11:28:51",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21724.0000","512.00","512.00","2048.00","2048.00","ANL-R40-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12358.5333","0.0000","0.0000","12358.5333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669986.intrepid",669986,"intrepid","2014-01-20 22:37:27",20140120,"2014-01-23 05:27:28",20140123,"2014-01-23 11:29:06",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21698.0000","512.00","512.00","2048.00","2048.00","ANL-R21-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12343.7500","0.0000","0.0000","12343.7500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669920.intrepid",669920,"intrepid","2014-01-20 22:37:16",20140120,"2014-01-23 05:29:22",20140123,"2014-01-23 11:31:27",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21725.0000","512.00","512.00","2048.00","2048.00","ANL-R31-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12359.1000","0.0000","0.0000","12359.1000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669896.intrepid",669896,"intrepid","2014-01-20 22:37:13",20140120,"2014-01-23 05:30:01",20140123,"2014-01-23 11:32:05",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21724.0000","512.00","512.00","2048.00","2048.00","ANL-R27-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12358.5333","0.0000","0.0000","12358.5333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669966.intrepid",669966,"intrepid","2014-01-20 22:37:24",20140120,"2014-01-23 05:31:19",20140123,"2014-01-23 11:33:47",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21748.0000","512.00","512.00","2048.00","2048.00","ANL-R26-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12372.1833","0.0000","0.0000","12372.1833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669923.intrepid",669923,"intrepid","2014-01-20 22:37:16",20140120,"2014-01-23 05:33:52",20140123,"2014-01-23 11:35:55",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21723.0000","512.00","512.00","2048.00","2048.00","ANL-R21-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12357.9666","0.0000","0.0000","12357.9666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669971.intrepid",669971,"intrepid","2014-01-20 22:37:25",20140120,"2014-01-23 05:35:13",20140123,"2014-01-23 11:37:42",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21749.0000","512.00","512.00","2048.00","2048.00","ANL-R20-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12372.7500","0.0000","0.0000","12372.7500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669862.intrepid",669862,"intrepid","2014-01-20 22:36:04",20140120,"2014-01-23 05:35:53",20140123,"2014-01-23 11:37:55",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21722.0000","512.00","512.00","2048.00","2048.00","ANL-R42-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12357.4000","0.0000","0.0000","12357.4000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669944.intrepid",669944,"intrepid","2014-01-20 22:37:22",20140120,"2014-01-23 05:36:34",20140123,"2014-01-23 11:39:22",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21768.0000","512.00","512.00","2048.00","2048.00","ANL-R16-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12383.5666","0.0000","0.0000","12383.5666","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669854.intrepid",669854,"intrepid","2014-01-20 22:36:03",20140120,"2014-01-23 05:37:53",20140123,"2014-01-23 11:39:47",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21714.0000","512.00","512.00","2048.00","2048.00","ANL-R42-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12352.8500","0.0000","0.0000","12352.8500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669898.intrepid",669898,"intrepid","2014-01-20 22:37:13",20140120,"2014-01-23 05:38:32",20140123,"2014-01-23 11:40:42",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21730.0000","512.00","512.00","2048.00","2048.00","ANL-R15-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12361.9500","0.0000","0.0000","12361.9500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669875.intrepid",669875,"intrepid","2014-01-20 22:37:10",20140120,"2014-01-23 05:39:21",20140123,"2014-01-23 11:41:57",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21756.0000","512.00","512.00","2048.00","2048.00","ANL-R44-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12376.7333","0.0000","0.0000","12376.7333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669895.intrepid",669895,"intrepid","2014-01-20 22:37:13",20140120,"2014-01-23 05:40:36",20140123,"2014-01-23 11:43:23",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21767.0000","512.00","512.00","2048.00","2048.00","ANL-R44-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12383.0000","0.0000","0.0000","12383.0000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669834.intrepid",669834,"intrepid","2014-01-20 22:36:01",20140120,"2014-01-23 05:41:16",20140123,"2014-01-23 11:44:06",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21770.0000","512.00","512.00","2048.00","2048.00","ANL-R41-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12384.7000","0.0000","0.0000","12384.7000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670008.intrepid",670008,"intrepid","2014-01-20 22:37:29",20140120,"2014-01-23 05:41:50",20140123,"2014-01-23 11:44:07",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21737.0000","512.00","512.00","2048.00","2048.00","ANL-R27-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12365.9333","0.0000","0.0000","12365.9333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669997.intrepid",669997,"intrepid","2014-01-20 22:37:28",20140120,"2014-01-23 05:42:31",20140123,"2014-01-23 11:44:45",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21734.0000","512.00","512.00","2048.00","2048.00","ANL-R31-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12364.2166","0.0000","0.0000","12364.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669903.intrepid",669903,"intrepid","2014-01-20 22:37:14",20140120,"2014-01-23 05:43:14",20140123,"2014-01-23 11:45:44",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21750.0000","512.00","512.00","2048.00","2048.00","ANL-R47-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12373.3333","0.0000","0.0000","12373.3333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669957.intrepid",669957,"intrepid","2014-01-20 22:37:24",20140120,"2014-01-23 05:45:20",20140123,"2014-01-23 11:47:08",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21708.0000","512.00","512.00","2048.00","2048.00","ANL-R45-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12349.4333","0.0000","0.0000","12349.4333","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669950.intrepid",669950,"intrepid","2014-01-20 22:37:23",20140120,"2014-01-23 05:46:04",20140123,"2014-01-23 11:47:50",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21706.0000","512.00","512.00","2048.00","2048.00","ANL-R46-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12348.3000","0.0000","0.0000","12348.3000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669869.intrepid",669869,"intrepid","2014-01-20 22:37:10",20140120,"2014-01-23 05:49:22",20140123,"2014-01-23 11:51:32",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21730.0000","512.00","512.00","2048.00","2048.00","ANL-R05-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12361.9500","0.0000","0.0000","12361.9500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669893.intrepid",669893,"intrepid","2014-01-20 22:37:12",20140120,"2014-01-23 11:04:15",20140123,"2014-01-23 17:06:10",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21715.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12353.4166","0.0000","0.0000","12353.4166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670000.intrepid",670000,"intrepid","2014-01-20 22:37:28",20140120,"2014-01-23 11:06:04",20140123,"2014-01-23 17:08:29",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21745.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12370.4833","0.0000","0.0000","12370.4833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670022.intrepid",670022,"intrepid","2014-01-20 22:37:31",20140120,"2014-01-23 11:06:42",20140123,"2014-01-23 17:08:56",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21734.0000","512.00","512.00","2048.00","2048.00","ANL-R04-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12364.2166","0.0000","0.0000","12364.2166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669851.intrepid",669851,"intrepid","2014-01-20 22:36:02",20140120,"2014-01-23 11:07:22",20140123,"2014-01-23 17:09:47",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21745.0000","512.00","512.00","2048.00","2048.00","ANL-R06-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12370.4833","0.0000","0.0000","12370.4833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669928.intrepid",669928,"intrepid","2014-01-20 22:37:17",20140120,"2014-01-23 11:08:03",20140123,"2014-01-23 17:10:31",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21748.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12372.1833","0.0000","0.0000","12372.1833","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669995.intrepid",669995,"intrepid","2014-01-20 22:37:28",20140120,"2014-01-23 11:12:23",20140123,"2014-01-23 17:14:04",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21701.0000","512.00","512.00","2048.00","2048.00","ANL-R03-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12345.4500","0.0000","0.0000","12345.4500","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669943.intrepid",669943,"intrepid","2014-01-20 22:37:22",20140120,"2014-01-23 11:13:39",20140123,"2014-01-23 17:16:00",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21741.0000","512.00","512.00","2048.00","2048.00","ANL-R02-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12368.2000","0.0000","0.0000","12368.2000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"670029.intrepid",670029,"intrepid","2014-01-20 22:37:58",20140120,"2014-01-23 11:17:20",20140123,"2014-01-23 17:19:35",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21735.0000","512.00","512.00","2048.00","2048.00","ANL-R30-M0-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12364.8000","0.0000","0.0000","12364.8000","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
"669872.intrepid",669872,"intrepid","2014-01-20 22:37:10",20140120,"2014-01-23 11:19:13",20140123,"2014-01-23 17:22:38",20140123,29946708553445,27857609013029,"R.the_end","21600.0000","21805.0000","512.00","512.00","2048.00","2048.00","ANL-R24-M1-512",255,0,0,0,0,"0.0000","0.0000","0.0000","12404.6166","0.0000","0.0000","12404.6166","",-1,"",-1,"","Not capability","0% <= x < 20%","0% <= x < 10%",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,"0.0000",0
